fileName,targetWord,Sentence
WARW1900000380,깜깜,늦은 밤인 데다 구름이 많이 끼어 깜깜한 밤하늘에서 뭔가 종이 같은 것들이 떨어져 내리고 있었다
WARW1900000380,깜깜,모명의 말을 들은 군양이 고개를 들자 깜깜한 하늘에서 수십 장의 종이들이 나풀거리며 살포시 내려앉고 있었다
WARW1900000384,깜깜,사이다에 엄청 소금을 많이 넣은 건 기억이 나는데 그 다음부터는 그야말로 깜깜했다
WARW1900000389,깜깜,숨이 턱 막히며 눈앞이 깜깜해졌다
WARW1900000391,깜깜,우민의 심장소리와 신영의 심장소리가 천천히 공명을 이루며 깜깜한 밤을 채워가기 시작했다
WARW1900000391,깜깜,아무도 없어 깜깜했던 집은 현관 비밀번호를 누르자 자동원격 시스템을 가동시키며 집 안 곳곳을 환하게 밝혔다
WARW1900000410,깜깜,안방은 깜깜 밤중이고 건넌방 불만 켜져 있었다
WARW1900000418,깜깜,어떻게 이 상황을 벗어나야 할지 눈앞이 깜깜해졌다
WARW1900000418,깜깜,우리 이문리는 시만 되면 사방이 깜깜한데
WARW1900000418,깜깜,한치 앞도 보이지 않는 깜깜한 어둠속
WARW1900000425,깜깜,아버지가 돌아오고 나서도 소년이 이어도의 노래를 들을 수 있는 것은 깜깜한 밤중뿐이었다
WARW1900000425,깜깜,그는 그 깜깜한 침묵을 타고 몰려드는 가지가지 환각을 쫓기 위해 잠시도 말을 쉬지 않았다
WARW1900000425,깜깜,차는 깜깜한 어둠 속을 무료스럽도록 일정한 속도로 달리고 있었다
WARW1900000427,깜깜,바깥보다 더 깜깜한 사무실 안에 영우가 의자에 앉아 있었다
WARW1900000428,깜깜,전기가 끊긴 서울 시내는 깜깜했고 하늘에는 별들만이 반짝였다
WARW1900000428,깜깜,밖은 아직 깜깜했다
WARW1900000435,깜깜,어떤 깜깜한 무지도 꾀 많은 미신도 현혹시킬 수 없을 것 같은 명석함과 떳떳함은 오빠의 사람됨의 가장 뚜렷한 특징이었다
WARW1900000435,깜깜,그러나 막상 카메라를 들이대고 보니 눈앞이 깜깜했다
WARW1900000435,깜깜,형님이나 저나 하도 궁핍한 어린 시절을 보내서 그랬던가 먹을 것 흔하고 흥청망청 물건 아쉬운 것 모르는 세상만 꿈인가 생신가 좋기만 하던데 젊은이들 눈엔 세상이 얼마나 깜깜했으면 제 몸으로 불을 밝히려 들었을까요
WARW1900000435,깜깜,중요한 건 창환이가 운동권이었나 아니었나가 아니라 죽음까지 횃불로 삼지 않을 수 없을 만큼 시대가 깜깜했다는 거 아닐까요
WARW1900000437,깜깜,부지불식간에 깜깜한 어둠이 되어버린 하늘에서 천둥번개가 우렁차게 울려 퍼졌다
WARW1900000437,깜깜,쥬온은 눈앞이 깜깜했지만 일단 책을 펼치고 보았다
WARW1900000449,깜깜,찍찍이는 아무래도 깜깜이가 못 미더운지 멀찌감치 헛간으로 자리를 옮겼습니다
WARW1900000449,깜깜,그렇게 아침밥까지 배불리 얻어 먹고도 복실이랑 깜깜이가 갈 생각을 안 하자 할아버지는 싱긋이 웃었습니다
WARW1900000449,깜깜,헌 소쿠리에 푹신푹신한 수건을 깔아서는 깜깜이 집도 만들어 줬고요
WARW1900000449,깜깜,마실을 나갔던 깜깜이가 어디선가 노란 점박이 고양이 한 마리를 데리고 들어왔습니다
WARW1900000449,깜깜,하지만 더 놀란 건 마당에 있던 찍찍이와 깜깜이 복실이였습니다
WARW1900000449,깜깜,찍찍이와 복실이 깜깜이는 깜짝 놀랐습니다
WARW1900000449,깜깜,마당에 모여선 찍찍이와 복실이 깜깜이네 식구들은 마주보며 웃었습니다
WARW1900000455,깜깜,난지 엄마는 사람 도리를 못 하고 말았다고 일어나 깜깜한 속에서 소리 내지 않고 울었다
WARW1900000461,깜깜,오래지 않아 골목은 역청 칠을 한 것처럼 깜깜해졌다
WARW1900000461,깜깜,뻥뻥 조명탄은 터지지 무조건 깜깜한 산 속으루다 넵따 뛴 거여
WARW1900000464,깜깜,내가 보통 사람들보다 좀 별난 경험을 많이 할 팔자라는 건 알고 있었지만 레드 원이라니 앞이 깜깜하구나
WARW1900000465,깜깜,생전 처음으로 소매치기를 당한 그녀는 앞이 깜깜했다
WARW1900000466,깜깜,그렌은 눈앞이 깜깜했다
WARW1900000467,깜깜,하지만 눈앞이 깜깜했다
WARW1900000483,깜깜,꼬리털만 오렌지빛 형광색인 건 애견 잡지를 읽은 수용이가 교통 사고의 위험 때문에 깜깜한 밤중에도 빛나라고 콜라의 꼬리를 물들여 준 것이었습니다
WARW1900000485,깜깜,친구라는 게 난처한 제 속도 몰라주고 옆에서 열만 돋우고 있으니 선국은 눈앞이 깜깜했고 그에 한 술 더 떠 미연은 급기야 쌍심지를 켜고 현자를 쏘아보는 것이다
WARW1900000486,깜깜,그래서 현자의 지방 촬영에 따라갔다가 실컷 부림당해 심신이 지쳤다고 아우성치는 병찬을 억지로 붙들어 앉혀놓고 그의 도움을 받아가며 사방이 깜깜해질 때까지 꼼짝도 않고 몰두했다
WARW1900000494,깜깜,감시의 눈으로 가득한 참으로 무서운 밤에 불도 없는 깜깜한 마당에서 부부는 한을 보냈다
WARW1900000494,깜깜,그 대신 깜깜한 미로와 같은 곳으로 올라가는 중이므로 돌부리에 발이 채이고 지게에 나뭇가지가 걸려 쓰러질 듯 휘청거렸다
WARW1900000494,깜깜,한은 까까머리가 일깨워준 소련이라는 실체를 떠올릴수록 자신의 미래가 깜깜해짐을 느꼈다
WARW1900000495,깜깜,무언가를 떠올리기 위해 애를 쓸 때마다 눈앞은 늘 깜깜한 어둠이었고 한줌의 빛도 없는 그 어둠 속에서 무언가를 찾아내기 위해 두리번거리는 것과 같은 답답함은 잠들기 위해 눈 감은 순간 보인 깜깜함과 같은 것이라 습관처럼 머리를 눌렀던 것이다
WARW1900000495,깜깜,이미 강원의 뒤로 보이는 창밖은 깜깜해져 있었고 을채를 강원의 사무실에 남겨두고 돌아간 송 회장 역시 잠들었을 시간이었다
WARW1900000501,깜깜,영원장군 고인과 의유장군 덕주 별장인 사나루까지 잃었으니 앞날이 깜깜했다
WARW1900000506,깜깜,밤이 되면 어둡고 깜깜해지는 것이 정상입니다
WARW1900000506,깜깜,잠깐 졸고 났는데 차창 밖이 깜깜해졌어요
WARW1900000508,깜깜,갑자기 가슴이 쿵 하고 내려앉고 눈앞이 깜깜해졌어
WARW1900000509,깜깜,허 이 사람은 소식이 깜깜하네
WARW1900000516,깜깜,한여름이라지만 깜깜한 새벽이라 꽤 싸늘했을 텐데도 불구하고 이마에 땀이 흐르는 걸 보니 꽤 급하게 왔나보다
WARW1900000516,깜깜,다른 곳이었다면 깜깜한 하늘 덕에 보이지 않았겠지만 화려한 네온사인은 마치 한낮처럼 주위를 밝게 보이게 했다
WARW1900000517,깜깜,여자 애의 입에서 환율 선배의 이름이 나온 순간 눈앞이 깜깜해지며 어지러워졌다
WARW1900000517,깜깜,눈앞이 깜깜해서 아무것도 보이지 않는다
WARW1900000518,깜깜,불을 켜지 않아 한 치 앞도 안 보이는 깜깜한 방 안
WARW1900000518,깜깜,천천히 고개를 들어 깜깜한 천장을 바라보는데 원이가 문을 닫고 방 안으로 들어왔다
WARW1900000518,깜깜,한 치 앞도 안 보이는 깜깜한 방
WARW1900000518,깜깜,순간 거대한 무언가에 부딪힌 것처럼 눈앞이 깜깜해졌다
WARW1900000525,깜깜,세상이 깜깜해졌다
WARW1900000525,깜깜,질끈 감아서 깜깜해졌던 시야가 한순간 눈부시게 폭발했다
WARW1900000526,깜깜,앉으라고 해놓고 아버지는 여전히 이제는 깜깜해진 허공만 바라보았다
WARW1900000526,깜깜,가 깜깜한데 요 모양으로 배배 꼬이기까지
WARW1900000526,깜깜,울창한 나무들이 달빛마저 가린 숲 속은 칠흑처럼 깜깜하기만 했다
WARW1900000526,깜깜,그 깜깜한 숲을 더듬더듬 헤치고 무석이 찾아간 곳은 다시 어머니의 무덤이었다
WARW1900000526,깜깜,그리고 어느 순간 세상은 다시 깜깜하게 닫혔다
WARW1900000526,깜깜,뉘엿뉘엿 해 지는 그림자를 매달고 시작한 칼질은 깜깜한 밤이 되고 둥실 떠오른 달이 정수리에 머물 때까지 계속되었다
WARW1900000527,깜깜,그리고는 깜깜한 숲을 향해 쏜살같이 달려가는 것이었다
WARW1900000532,깜깜,밤이 깊어 밖은 이미 깜깜했다
WARW1900000542,깜깜,일시에 깜깜해 있던 세상이 환해지는 것이 느껴졌다
WARW1900000545,깜깜,이어 악중악의 거대한 주먹이 순무의 뒷목을 때리자 순무는 눈앞이 깜깜해지며 정말로 혼절해버렸다
WARW1900000548,깜깜,주위는 모두 깜깜한 하늘이었다
WARW1900000548,깜깜,단리 아가씨께서 특별히 방문해주셨는데 사망곡 내가 칠흑처럼 깜깜하다면 아가씨께서도 크게 두려움을 느끼셨을 텐데요
WARW1900000548,깜깜,이렇게 깊은 지하인 데다 깜깜하기까지 하다면 정말 오기 싫었을 거예요
WARW1900000548,깜깜,순무는 일어나 깜깜한 어둠 속에서 소릴 질렀다
WARW1900000548,깜깜,순무의 말에 모두 고개를 들었지만 깜깜한 어둠 속에서는 아무것도 보이지 않았다
WARW1900000549,깜깜,홍군은 순간 침형태의 암기들에 의해 자신의 시야가 깜깜해져 옴을 느꼈다
WARW1900000549,깜깜,강한 섬광과 함께 순무는 눈앞이 깜깜해져 뒤로 주저앉았다
WARW1900000549,깜깜,갑자기 깜깜한 밤이 찾아온 듯했다
WARW1900000556,깜깜,정말 깜깜한 밤이지만 내 빨개진 볼이 오빠의 눈에 보일까 조마조마했다
WARW1900000568,깜깜,발가락 하나 부러진 것도 그 고생을 했는데 그곳과는 비교도 할 수 없는 다리 전체가 부러진다고 생각하니 눈앞이 깜깜했던 것이다
WARW1900000570,깜깜,두 번 다시는 경험하고 싶지 않은 현상이었던 것은 둘째치고 문영이가 천호의 중심 쪽으로 가야 한다고 알려주자 하늘이 노랗게 변하는 것도 모자라 눈앞이 깜깜해지기까지 했었던 그녀였다
WARW1900000574,깜깜,그 다음은 깜깜이었다
WARW1900000574,깜깜,단비에게 아무리 전화를 걸어도 깜깜 무소식이었다
WARW1900000575,깜깜,남자를 소개시켜 달라던 소빈이 몇날 며칠이 흘러도 깜깜 무소식이자 한영에게 들러붙기로 작정을 했나 보다
WARW1900000575,깜깜,어떻게 잘린 사실을 알려야 하는지 깜깜했다
WARW1900000576,깜깜,미루어 짐작해 보는 그 몸의 기억과 감정은 외계인의 그것처럼 깜깜하기만 했다
WARW1900000583,깜깜,하긴 워낙 깜깜한 밤에 보았으니 모를 수밖에
WARW1900000584,깜깜,단지 깜깜한 암흑 속에서 정체를 알 수 없는 자극에 우리들이 할 수 있는 일은 힘껏 비명을 지르는 것뿐이겠지
WARW1900000584,깜깜,경찰들은 울고 있는 지애를 나에게서 억지로 떼어냈고 잠시 후 나의 눈앞이 깜깜해졌다
WARW1900000585,깜깜,또 정권이 바뀌었지만 경제도 어렵고 국회는 하수 세월 쌈박질이나 하고 희망이 깜깜한 절벽이요
WARW1900000588,깜깜,순간 눈앞이 깜깜해진 체크는 팔다리를 휘저으며 버둥거렸다
WARW1900000593,깜깜,하지만 현실을 돌아본 이종은 눈앞에 깜깜해져왔다
WARW1900000601,깜깜,이 모든 일들을 자신이 다 해야 한다는 생각에 한순간 눈앞이 깜깜해져왔다
WARW1900000601,깜깜,한숨을 내쉬고는 멍하게 벤치에 앉아 있던 화진은 어느덧 깜깜해진 하늘을 보면서 준영이 올 시간이 된 것 같아 서둘러 집 안으로 들어갔다
WARW1900000607,깜깜,이번에는 어찌 상대해야 할지 벌써부터 눈앞이 깜깜한 모양이었다
WARW1900000608,깜깜,목이 말라 잠에서 깨어난 카데츠는 깜깜한 방 안에 혼자 누워 있는 자신을 발견했다
WARW1900000608,깜깜,킁 깜깜한데 혼자 돌아가는 건 더 무서워
WARW1900000608,깜깜,이렇게 깜깜해지면 투시 마법은 소용이 없었다
WARW1900000610,깜깜,아직 태양도 떠오르지 않던 옛날에 드워프는 깜깜한 곳에서 태어났지
WARW1900000625,깜깜,개방도와 만나고 돌아온 현천검제는 눈앞이 깜깜했다
